t_sec,speed_kmh,lat,lon,alt,vert_acc,horiz_acc,course,difcourse,hdop,vdop,pdop,active,acc_x,acc_y,acc_z,acc_x_kf,acc_y_kf,acc_z_kf,roll,pitch,yaw,x_lane,phi,road_width,lane_state,dist_front,ttc_front,num_vehicles,gps_speed,max_speed,speed_rel,road_type_osm,num_lanes,lane_id,lat_osm,lon_osm,osm_delay,gps_speed_osm,driver,behavior,road_type
402,74.2,40.465717,-3.480291,577.1,4,5,273.9,9.492,1,0,0,1.0,-0.022700000000000005,0.0833,-0.0034999999999999996,-0.0165,0.0795,-0.0010000000000000002,-1.5373999999999999,-0.13040000000000002,-1.0273999999999999,0.6098461538461538,0.14496153846153847,4.173615384615385,1.7692307692307692,13.174285714285714,0.3614285714285715,1.0,74.88571428571429,80.0,1,primary_link,1,1,40.465721,-3.479771,1.444,75.0,D1,Normal,motor
404,72.9,40.465794,-3.480757,577.6,3,5,289.4,15.525,0,0,0,1.0,-0.006,-0.0368,-0.0274,-0.0162,-0.0224,-0.0284,-1.5689,-0.1512,-1.2753,0.0115,0.00165,3.69685,-0.55,16.96,0.8357142857142856,1.0,72.98571428571428,70.0,1,primary_link,1,1,40.465717,-3.480291,2.113,72.9,D1,Normal,motor
407,70.7,40.466011,-3.481426,579.5,3,5,293.3,3.06,0,0,0,1.0,-0.0112,-0.0485,-9.999999999999983e-05,-0.0132,-0.046,-0.0031,-1.5457,-0.0607,-1.3753,0.10129629629629629,-0.023185185185185184,3.1014444444444447,0.5555555555555556,-1.0,-1.0,1.0,71.5,70.0,1,primary_link,1,1,40.465858,-3.480991,1.354,71.5,D1,Normal,motor
410,71.5,40.466232,-3.482074,579.6,3,5,292.1,1.832,0,0,0,1.0,-0.02033333333333333,0.004222222222222223,0.013444444444444445,-0.017,-0.0023333333333333335,0.012777777777777779,-1.5707777777777778,0.02266666666666667,-1.338888888888889,-0.04,-0.006095238095238095,3.706142857142857,0.19047619047619047,22.641666666666666,0.9883333333333333,2.0,71.1,70.0,1,primary_link,1,1,40.466011,-3.481426,2.322,71.1,D1,Normal,motor
412,72.3,40.466385,-3.482521,580.6,3,5,293.6,1.406,0,0,0,1.0,-0.011,0.011899999999999999,-0.075,-0.0032999999999999995,0.013600000000000001,-0.06820000000000001,-1.5789,-0.013500000000000002,-1.3413,0.0,0.0,3.4990000000000006,-1.0,20.846666666666668,1.0383333333333333,1.8333333333333333,72.46666666666667,70.0,1,primary_link,1,1,40.466232,-3.482074,1.26,72.5,D1,Normal,motor
413,70.4,40.466454,-3.482726,580.9,3,5,293.6,0.352,0,0,0,1.0,-0.000800000000000001,0.008199999999999999,-0.0954,-0.006900000000000001,0.0056,-0.0921,-1.5607,-0.0309,-1.3464,0.0,0.0,3.499,-1.0,3.7399999999999998,-0.384,0.4,71.92,70.0,1,primary_link,1,1,40.466385,-3.482521,0.914,72.3,D1,Normal,motor
414,67.0,40.466526,-3.482927,580.8,4,5,293.9,0.352,0,0,0,1.0,-0.017666666666666667,-0.034444444444444444,0.009222222222222222,-0.017222222222222222,-0.026,-0.004111111111111111,-1.5179999999999998,-0.05144444444444444,-1.341,0.028875,0.10916666666666668,2.919375,1.9166666666666667,8.866,0.26599999999999996,0.8,70.4,70.0,1,primary_link,1,1,40.466454,-3.482726,1.086,67.0,D1,Normal,motor
421,67.3,40.466728,-3.484246,583.1,3,5,267.1,9.956,0,1,0,1.0,-0.0075000000000000015,-0.0019,-0.006,-0.006799999999999999,0.0027,-0.0068000000000000005,-1.5631,0.1276,-0.7774,-0.3707,0.10395000000000001,3.5456000000000003,2.0,15.175,0.8125,1.0,67.3,70.0,1,primary_link,1,1,40.466579,-3.48312,5.472,67.3,D1,Normal,motor
421,67.7,40.466702,-3.484459,583.4,3,5,258.4,12.72,0,1,0,1.0,-0.0075000000000000015,-0.0019,-0.006,-0.006799999999999999,0.0027,-0.0068000000000000005,-1.5631,0.1276,-0.7774,-0.3707,0.10395000000000001,3.5456000000000003,2.0,15.175,0.8125,1.0,67.3,70.0,1,primary_link,1,1,40.466579,-3.48312,5.472,67.3,D1,Normal,motor
428,65.4,40.466171,-3.485804,584.0,3,5,229.3,6.773,0,1,0,1.0,-0.014099999999999998,0.0612,0.017300000000000003,-0.013300000000000001,0.0671,0.0184,-1.5768,0.0697,-0.17559999999999998,0.03434782608695652,0.03326086956521739,3.1325652173913046,2.0,17.3625,0.9775,2.0,64.0,70.0,1,primary_link,1,1,40.466702,-3.484459,6.504,64.0,D1,Normal,motor
430,68.2,40.46595,-3.486137,585.2,3,5,231.2,1.896,0,1,0,1.0,-0.007888888888888888,0.018333333333333333,0.004666666666666667,-0.010666666666666666,0.017555555555555557,0.006222222222222223,-1.5944444444444446,0.012777777777777777,-0.16922222222222225,-0.024999999999999998,0.032875,3.1159166666666667,2.0,17.534,0.76,1.0,66.6,70.0,1,primary_link,1,1,40.466171,-3.485804,1.171,66.6,D1,Normal,motor
432,71.8,40.465721,-3.486492,585.8,3,5,231.6,0.441,0,1,0,1.0,-0.030000000000000006,0.005699999999999999,0.008499999999999999,-0.027000000000000003,0.0095,0.0077,-1.6013000000000002,-0.0077,-0.1774,-0.02377777777777778,0.061629629629629624,3.0955925925925927,1.962962962962963,69.562,3.5740000000000003,2.0,70.12,90.0,3,motorway_link,1,1,40.46595,-3.486137,1.229,69.7,D1,Normal,motor
434,75.7,40.465485,-3.486881,586.7,3,5,231.2,0.39,0,1,0,1.0,-0.016900000000000002,-0.008,0.0091,-0.0132,-0.0063,0.008,-1.6146,-0.0066,-0.1757,-0.0228,0.11112,2.80844,2.0,59.975,2.9375,2.0,73.5,90.0,3,motorway_link,1,1,40.465721,-3.486493,1.797,73.5,D1,Normal,motor
436,78.0,40.465229,-3.487276,587.3,3,5,224.8,6.428,0,1,0,1.0,-0.015999999999999997,0.0002999999999999994,-0.0417,-0.009,0.0016,-0.0471,-1.5629,-0.014499999999999999,-0.174,-0.09447619047619048,0.04804761904761904,2.723,1.7619047619047619,66.402,2.868,1.8,78.1,90.0,3,motorway_link,1,1,40.465485,-3.486881,1.67,78.1,D1,Normal,motor
438,76.5,40.464958,-3.48764,587.0,3,5,221.8,3.033,0,1,0,1.0,-0.09759999999999999,-0.2378,-0.0443,-0.0912,-0.21950000000000003,-0.0374,-1.5778,0.0627,-0.0787,0.025952380952380956,-0.018571428571428572,3.316,1.3333333333333333,39.954,1.28,1.0,77.7,90.0,3,motorway_link,1,1,40.465229,-3.487277,1.18,77.7,D1,Normal,motor
439,74.2,40.464806,-3.487795,587.7,3,5,208.0,16.247,0,1,0,1.0,-0.028199999999999996,-0.3382,-0.11440000000000002,-0.0317,-0.34009999999999996,-0.10940000000000001,-1.6141,0.0795,0.11040000000000001,-0.33147999999999994,0.040119999999999996,3.51688,1.84,88.36800000000001,4.156000000000001,2.0,76.5,50.0,1,primary,1,1,40.464958,-3.48764,1.062,74.2,D1,Normal,motor
442,64.0,40.464298,-3.487936,591.0,3,5,168.3,37.299,1,1,0,1.0,0.02488888888888889,-0.29777777777777775,-0.14,0.021555555555555557,-0.301,-0.1441111111111111,-1.6564444444444444,0.073,0.6876666666666666,-0.43731034482758624,0.07403448275862069,3.407206896551724,1.1724137931034482,4.4775,-0.4725,1.75,67.9,50.0,1,primary,1,1,40.464806,-3.487795,1.385,67.9,D1,Normal,motor
444,60.3,40.464008,-3.487849,592.7,3,5,149.5,18.791,0,1,0,1.0,0.009600000000000001,-0.21810000000000002,-0.1464,0.004900000000000001,-0.21749999999999997,-0.1466,-1.6474999999999997,0.0603,1.0732,0.35708333333333336,0.15754166666666666,4.108083333333333,1.4583333333333333,18.73,1.08,1.0,62.2,50.0,1,primary,1,1,40.464298,-3.487936,1.283,62.2,D1,Normal,motor
445,57.8,40.463871,-3.487742,593.2,3,5,147.1,19.732,0,1,0,1.0,0.035111111111111114,-0.22966666666666669,-0.13777777777777778,0.04211111111111111,-0.2291111111111111,-0.13822222222222222,-1.6343333333333332,0.052,1.2465555555555554,0.24050000000000002,0.14983333333333335,3.658958333333333,1.6666666666666667,17.7925,1.0625,1.5,60.3,50.0,1,primary,1,1,40.464008,-3.487849,0.654,60.3,D1,Normal,motor
446,56.6,40.463764,-3.487613,593.1,3,5,141.7,7.76,0,1,0,1.0,-0.022600000000000002,-0.23020000000000002,-0.13440000000000002,-0.023700000000000002,-0.2291,-0.1345,-1.6382999999999999,0.0446,1.4146,-0.203,0.051347826086956525,3.5838260869565217,1.9130434782608696,19.444,1.202,2.0,58.3,50.0,1,primary,1,1,40.463871,-3.487741,0.728,57.8,D1,Normal,motor
450,58.1,40.463509,-3.486935,593.1,3,5,117.6,10.625,0,1,0,1.0,-0.013333333333333332,-0.2761111111111111,-0.07688888888888888,-0.01211111111111111,-0.2728888888888889,-0.07611111111111112,-1.6512222222222224,-0.004222222222222222,2.087,-0.23194736842105262,0.028421052631578948,3.2777368421052633,2.0,26.048000000000002,1.256,1.6,57.5,50.0,1,primary,1,1,40.463764,-3.487613,3.88,57.5,D1,Normal,motor
452,61.5,40.463558,-3.486553,593.1,3,5,69.7,47.883,0,1,0,1.0,-0.016999999999999998,-0.3135,-0.0437,-0.016999999999999998,-0.3141,-0.045,-1.6422999999999999,-0.0427,2.4137,-0.18932,0.09784000000000001,3.17492,2.0,43.91,2.675,2.0,59.075,50.0,1,primary,1,1,40.463509,-3.486934,1.185,59.4,D1,Normal,motor
454,66.6,40.463657,-3.486152,593.7,3,5,63.3,6.388,0,1,0,1.0,-0.018099999999999998,0.0742,0.0062,-0.022399999999999996,0.061,0.003999999999999999,-1.6176000000000001,0.1575,2.6841999999999997,0.08232,0.07416,3.9101999999999997,1.92,-1.0,-1.0,0.25,63.3,50.0,1,primary,1,1,40.463558,-3.486553,1.246,63.3,D1,Normal,motor
455,70.5,40.463734,-3.485952,593.5,3,5,63.6,6.037,0,1,0,1.0,0.015100000000000002,0.15760000000000002,0.0062,0.0261,0.15789999999999998,0.0091,-1.6030000000000002,0.1136,2.6938,-0.01076923076923077,0.14373076923076925,3.2535384615384615,1.9615384615384615,-1.0,-1.0,0.0,66.6,100.0,3,primary,1,1,40.463657,-3.486152,0.711,66.6,D1,Normal,motor
456,72.8,40.463821,-3.485729,593.1,3,5,66.1,2.812,0,1,0,1.0,0.0072,0.0959,0.0009000000000000001,0.00040000000000000034,0.10130000000000002,-0.0028000000000000004,-1.5765,0.0075,2.6487,0.3193076923076923,0.10850000000000001,3.551846153846154,2.0,-1.0,-1.0,0.0,70.5,100.0,3,primary,1,1,40.463734,-3.485951,0.952,70.5,D1,Normal,motor
458,80.9,40.463955,-3.48525,591.3,3,5,70.7,4.57,0,1,0,1.0,-0.011699999999999999,0.0284,0.0123,-0.007000000000000001,0.0315,0.0125,-1.5896000000000001,-0.0523,2.559,0.35591304347826086,-0.019434782608695654,3.619739130434783,2.0,-1.0,-1.0,0.0,76.3,90.0,1,motorway_link,1,1,40.463821,-3.485729,1.462,76.3,D1,Normal,motor
459,83.7,40.46402,-3.484997,590.4,4,5,72.8,3.867,0,1,0,1.0,-0.0698,-0.0235,-0.0019000000000000002,-0.057600000000000005,-0.0201,-0.0015,-1.5966,-0.056600000000000004,2.5294,0.0462608695652174,-0.04791304347826087,3.7437391304347822,2.0,-1.0,-1.0,0.0,80.9,90.0,1,motorway_link,1,1,40.463955,-3.48525,0.877,80.9,D1,Normal,motor
460,88.1,40.464081,-3.484724,588.9,4,5,73.1,2.461,0,1,0,1.0,-0.061111111111111116,-0.04377777777777778,-0.01877777777777778,-0.06833333333333333,-0.04133333333333333,-0.016444444444444442,-1.616111111111111,-0.041666666666666664,2.5194444444444444,-0.10872727272727273,0.0115,3.9461363636363633,1.8181818181818181,-1.0,-1.0,0.0,83.7,90.0,1,motorway_link,1,1,40.46402,-3.484997,0.952,83.7,D1,Normal,motor
462,92.9,40.464214,-3.48415,587.6,4,5,73.1,0.0,0,1,0,1.0,-0.0308,-0.0309,-0.0308,-0.028900000000000002,-0.0324,-0.031,-1.6295000000000002,-0.013300000000000001,2.5214,-0.14707407407407408,0.024037037037037037,3.581111111111111,2.0,-1.0,-1.0,0.0,90.6,90.0,1,motorway_link,1,1,40.464081,-3.484724,1.54,90.6,D1,Normal,motor
463,94.4,40.464291,-3.483844,587.3,4,5,73.5,0.352,0,1,0,1.0,-0.002799999999999999,-0.0237,-0.0245,-0.0055,-0.023,-0.0253,-1.609,-0.0076,2.5180999999999996,-0.18100000000000002,0.04668181818181818,3.5225000000000004,1.9545454545454546,-1.0,-1.0,0.0,92.9,90.0,1,motorway_link,1,1,40.464214,-3.48415,0.884,92.9,D1,Normal,motor
465,97.2,40.464436,-3.48322,587.8,4,5,73.1,0.352,0,1,0,1.0,-0.0091,-0.0166,-0.0112,-0.0071,-0.02,-0.0118,-1.5934000000000001,0.009600000000000001,2.5231000000000003,-0.2946086956521739,0.03482608695652174,3.6010000000000004,2.0,-1.0,-1.0,0.0,96.0,90.0,1,motorway_link,1,1,40.464291,-3.483844,1.298,96.0,D1,Normal,motor
466,97.9,40.464508,-3.482909,588.0,4,5,72.8,0.703,0,1,0,1.0,-0.0249,-0.0006999999999999998,-0.017,-0.0261,-0.0008,-0.0159,-1.5801,0.013800000000000002,2.5216000000000003,-0.37366666666666665,0.027,3.660555555555556,2.0,-1.0,-1.0,0.0,97.2,90.0,1,motorway_link,1,1,40.464436,-3.483219,0.663,97.2,D1,Normal,motor
467,99.2,40.464584,-3.482578,587.7,4,5,73.8,1.055,0,1,0,1.0,-0.021400000000000002,-0.0105,-0.0173,-0.017499999999999998,-0.007400000000000001,-0.017599999999999998,-1.5651,0.014599999999999998,2.5189,-0.19185714285714286,0.06671428571428571,3.2283333333333335,1.5238095238095237,-1.0,-1.0,0.0,97.9,90.0,1,motorway_link,1,1,40.464508,-3.482909,0.798,97.9,D1,Normal,motor
468,99.1,40.464653,-3.482264,587.5,4,5,73.8,1.055,0,1,0,1.0,0.002599999999999999,-0.0116,-0.0108,-0.0062,-0.011899999999999999,-0.0111,-1.559,0.014599999999999998,2.5179,-0.3390384615384615,0.018076923076923077,3.730423076923077,2.0,-1.0,-1.0,0.0,99.2,90.0,1,motorway_link,1,1,40.464584,-3.482578,1.107,99.1,D1,Normal,motor
472,95.1,40.464951,-3.48102,586.1,4,5,72.1,0.703,1,1,0,1.0,-0.011899999999999999,0.0029,-0.007200000000000001,-0.014499999999999999,0.0034999999999999996,-0.008,-1.5145,0.0375,2.5474,-0.5569047619047619,0.02095238095238095,3.778142857142857,2.0,-1.0,-1.0,0.0,95.90000000000002,90.0,1,motorway_link,1,1,40.464725,-3.481949,2.714,95.9,D1,Normal,motor
473,92.1,40.465015,-3.480737,585.2,4,5,71.0,1.758,1,1,0,1.0,-0.0156,-0.0258,0.0053,-0.0107,-0.0222,0.0040999999999999995,-1.5131000000000001,0.0306,2.5594,-0.69268,0.049800000000000004,3.68576,2.0,-1.0,-1.0,0.0,95.09999999999998,90.0,1,motorway_link,1,1,40.464951,-3.48102,0.94,95.1,D1,Normal,motor
474,92.9,40.465084,-3.48045,585.3,4,5,70.3,1.758,1,2,0,1.0,-0.027399999999999997,-0.0128,0.0004999999999999999,-0.034499999999999996,-0.0189,0.0012000000000000001,-1.5223,0.0318,2.5762,-0.6675,0.08772222222222222,3.3692777777777776,2.0,-1.0,-1.0,0.75,92.1,90.0,1,motorway_link,1,1,40.465015,-3.480736,0.623,92.1,D1,Normal,motor
476,89.6,40.465248,-3.479902,584.8,4,5,65.8,4.476,0,2,0,1.0,-0.0033999999999999994,0.0371,-0.004,-0.0012999999999999997,0.0353,-0.0033,-1.5196,-0.006500000000000001,2.5728999999999997,-0.29667857142857146,0.08803571428571429,3.28675,2.0,35.5925,0.92,1.5,91.5,90.0,1,motorway_link,1,1,40.465084,-3.480449,1.492,91.5,D1,Normal,motor
478,89.0,40.465363,-3.479341,584.7,4,5,74.1,12.663,1,1,0,1.0,-0.010499999999999999,-0.0246,0.0191,-0.0081,-0.026500000000000003,0.0158,-1.5206,-0.0038,2.5604,-0.3465909090909091,0.0055000000000000005,3.1657727272727274,2.0,72.21,2.9,2.0,89.7,90.0,1,motorway_link,1,1,40.465248,-3.479902,1.2,89.7,D1,Normal,motor
480,90.7,40.465515,-3.478773,583.9,4,5,74.1,0.0,0,1,0,1.0,-0.015,0.013,0.016375,-0.015875,0.015625,0.018875,-1.5605,-0.013875,2.551,-0.3587222222222222,-0.04494444444444444,3.1624999999999996,1.4444444444444444,-1.0,-1.0,2.0,89.40000000000002,90.0,1,motorway_link,1,1,40.465363,-3.479341,1.454,89.4,D1,Normal,motor
481,91.0,40.465595,-3.478479,583.8,4,5,74.1,0.0,0,1,0,1.0,-0.010700000000000001,-0.0205,0.0109,-0.006699999999999999,-0.0206,0.0102,-1.5695999999999999,-0.0049,2.5448999999999997,0.128,-0.08225,3.2975,1.6666666666666667,13.0175,0.5175000000000001,2.0,90.7,90.0,1,motorway_link,1,1,40.465515,-3.478773,1.082,91.0,D1,Normal,motor
484,97.4,40.465809,-3.477591,584.8,4,5,75.1,0.978,0,1,0,1.0,-0.0187,0.019899999999999998,0.0223,-0.0162,0.0221,0.0243,-1.6148,-0.013300000000000001,2.5166,-0.018115384615384613,-0.003807692307692308,3.6609615384615384,0.46153846153846156,-1.0,-1.0,1.3333333333333333,95.2,90.0,1,motorway_link,1,1,40.46566,-3.478191,1.341,95.2,D1,Normal,motor
486,100.0,40.465881,-3.477273,585.0,4,5,75.1,0.846,0,1,0,1.0,-0.0124,0.007400000000000001,-0.0054,-0.014500000000000002,0.008799999999999999,-0.0064,-1.6225,-0.0235,2.4872,0.2018,0.0057599999999999995,3.18236,1.88,-1.0,-1.0,1.0,100.0,90.0,1,motorway_link,1,1,40.465809,-3.477591,1.345,100.0,D1,Normal,motor
486,101.3,40.465958,-3.476948,585.7,6,5,75.1,0.0,0,1,0,1.0,-0.0124,0.007400000000000001,-0.0054,-0.014500000000000002,0.008799999999999999,-0.0064,-1.6225,-0.0235,2.4872,0.2018,0.0057599999999999995,3.18236,1.88,-1.0,-1.0,1.0,100.0,90.0,1,motorway_link,1,1,40.465809,-3.477591,1.345,100.0,D1,Normal,motor
488,107.8,40.466103,-3.476287,586.2,4,5,76.0,0.846,0,1,0,1.0,-0.0077,-0.016,-0.0067,-0.009600000000000001,-0.015099999999999999,-0.0058,-1.6158000000000001,-0.006,2.4775,0.24976190476190477,0.03457142857142857,3.1803809523809523,1.8571428571428572,-1.0,-1.0,1.0,106.3,90.0,1,motorway_link,1,1,40.465958,-3.476948,1.952,105.8,D1,Normal,motor
490,111.7,40.466244,-3.475571,587.2,4,5,76.5,0.58,0,1,0,1.0,-0.005777777777777778,0.006222222222222223,0.00033333333333333327,-0.005,0.006333333333333333,-0.0012222222222222222,-1.6014444444444444,-0.003666666666666667,2.478111111111111,0.09554545454545454,0.038136363636363635,3.184863636363637,1.9090909090909092,-1.0,-1.0,1.0,109.5,120.0,1,motorway,4,1,40.466103,-3.476286,2.024,109.5,D1,Normal,motor
493,115.0,40.466438,-3.474466,588.3,4,5,78.3,0.954,0,1,0,1.0,-0.0108,0.011699999999999999,0.0021999999999999997,-0.0092,0.0128,0.0034000000000000002,-1.59,-0.018,2.4692,-0.15558333333333332,0.061,3.2308333333333334,1.8333333333333333,-1.0,-1.0,1.0,113.7,120.0,1,motorway,4,1,40.466309,-3.475199,1.872,113.7,D1,Normal,motor
495,117.2,40.46653,-3.473724,589.2,6,5,79.4,1.053,0,1,0,1.0,-0.0183,-0.0016000000000000003,-0.0022,-0.0149,0.0006,-0.005200000000000001,-1.5759,-0.026000000000000002,2.4600999999999997,-0.17981818181818182,0.10931818181818183,3.200863636363636,1.8636363636363635,-1.0,-1.0,0.0,116.2,120.0,1,motorway,4,1,40.466438,-3.474465,1.305,116.2,D1,Normal,motor
497,117.8,40.466572,-3.473361,589.1,6,5,79.4,1.053,0,1,0,1.0,-0.0082,0.0419,-0.012199999999999999,-0.008499999999999999,0.0372,-0.012199999999999999,-1.5625,-0.0439,2.4457,0.05152631578947369,0.1188421052631579,3.267263157894737,1.8421052631578947,-1.0,-1.0,0.0,117.60000000000001,120.0,1,motorway,4,1,40.46653,-3.473724,1.318,117.8,D1,Normal,motor
508,118.1,40.466923,-3.468737,589.7,4,5,88.1,1.592,0,1,0,1.0,-0.021111111111111112,-0.0021111111111111113,0.008333333333333333,-0.028666666666666667,-0.002777777777777778,0.007666666666666667,-1.5494444444444444,-0.011888888888888888,2.4536666666666664,-0.1906842105263158,-0.058736842105263164,3.322631578947368,1.736842105263158,-1.0,-1.0,0.0,118.2,120.0,1,motorway,4,1,40.466572,-3.473361,10.516,118.2,D1,Normal,motor
510,119.2,40.466938,-3.467959,590.4,4,5,92.4,18.575,2,1,0,1.0,0.0006000000000000005,-0.0062,0.0091,-0.0051,-0.0076,0.0092,-1.5708,0.0107,2.474,-0.90725,-0.06775,3.3625625,1.9375,-1.0,-1.0,0.0,118.25,120.0,1,motorway,3,1,40.466923,-3.468737,1.97,118.3,D1,Normal,motor
512,121.1,40.466972,-3.467162,590.6,4,5,88.6,3.805,0,1,0,1.0,-0.0055,0.0125,0.0098,-0.0059,0.015,0.0082,-1.572,-0.0217,2.4724,0.3630769230769231,0.024423076923076922,3.198730769230769,1.6153846153846154,13.875,-0.07,1.0,120.1,120.0,1,motorway,3,2,40.466938,-3.467959,1.47,120.1,D1,Normal,motor
515,122.8,40.466976,-3.465949,592.5,4,5,91.1,1.406,0,1,0,1.0,-0.0128,-0.023700000000000002,-0.0067,-0.0158,-0.0227,-0.0073999999999999995,-1.5621,-0.025500000000000002,2.4549,-0.19941666666666666,0.0057083333333333335,3.357791666666667,1.875,-1.0,-1.0,0.0,122.59999999999998,120.0,1,motorway,3,2,40.466972,-3.467162,2.78,122.6,D1,Normal,motor
528,126.2,40.466797,-3.460697,593.8,6,5,93.5,0.0,0,1,0,1.0,-0.006999999999999999,-0.013600000000000001,0.006500000000000001,-0.0077,-0.014000000000000002,0.0064,-1.564,-0.0076,2.5183,-0.2856086956521739,0.06204347826086957,3.199130434782609,1.6956521739130435,-1.0,-1.0,0.0,125.3,120.0,1,motorway,3,2,40.466976,-3.465948,12.386,125.3,D1,Normal,motor
532,128.7,40.466705,-3.459054,594.9,6,5,93.7,0.0,0,1,0,1.0,-0.0116,-0.014000000000000002,0.014100000000000001,-0.0098,-0.0129,0.011899999999999999,-1.56,-0.0304,2.5456,-0.3262380952380952,0.02542857142857143,3.2469523809523806,1.4285714285714286,-1.0,-1.0,0.0,127.7,120.0,1,motorway,3,2,40.466797,-3.460697,3.59,127.7,D1,Normal,motor
533,129.1,40.466686,-3.458637,591.4,6,5,93.5,0.22,1,1,0,1.0,0.0087,0.0106,0.011300000000000001,0.0093,0.006,0.0127,-1.5706,-0.034300000000000004,2.5499,-0.6224782608695653,0.03878260869565218,3.9759565217391306,1.6956521739130435,-1.0,-1.0,0.0,128.7,120.0,1,motorway,3,2,40.466705,-3.459054,1.099,129.1,D1,Normal,motor
536,129.9,40.46664,-3.45737,595.5,6,5,92.5,1.042,0,1,0,1.0,-0.0118,-0.0091,-0.0131,-0.0126,-0.008499999999999999,-0.015099999999999999,-1.5273999999999999,-0.0177,2.5814,-0.4318181818181818,0.08354545454545455,3.2999545454545456,1.9090909090909092,-1.0,-1.0,1.0,131.3,120.0,1,motorway,3,2,40.466667,-3.458218,1.935,131.3,D1,Normal,motor
553,121.5,40.466732,-3.450389,593.0,4,5,85.0,0.0,1,1,0,1.0,-0.0091,0.004600000000000002,-0.013800000000000002,-0.0063,-0.0016999999999999997,-0.013000000000000001,-1.5347,-0.017099999999999997,2.7039,-0.43466666666666665,0.06733333333333333,3.263285714285714,1.8095238095238095,108.02333333333333,3.1666666666666665,3.0,122.83333333333333,120.0,1,motorway,3,2,40.46664,-3.457369,16.393,123.0,D1,Normal,motor
564,116.4,40.467079,-3.446183,591.2,4,5,84.0,0.788,0,1,0,1.0,-0.0204,-0.0009999999999999998,-0.0023,-0.0184,-0.0036999999999999997,-0.0027,-1.5535,0.0182,2.6679000000000004,-0.08263157894736843,0.06984210526315789,3.261631578947368,1.8421052631578947,48.88666666666666,1.5133333333333334,2.0,116.3,120.0,1,motorway,3,2,40.466732,-3.450388,10.95,116.3,D1,Normal,motor
566,117.1,40.467144,-3.445412,591.4,6,5,84.3,0.304,0,1,0,1.0,-0.0206,-0.0017000000000000001,-0.0094,-0.018099999999999998,0.0,-0.0107,-1.5478999999999998,0.0029000000000000002,2.664,-0.18578571428571428,0.05592857142857143,3.1700714285714287,1.8214285714285714,43.72,1.355,2.0,116.2,120.0,1,motorway,3,2,40.467079,-3.446182,1.966,116.2,D1,Normal,motor
571,115.2,40.467316,-3.443559,591.6,6,5,82.8,1.184,0,1,0,1.0,-0.002499999999999999,-0.0184,0.0109,-0.0010000000000000007,-0.0179,0.0099,-1.5554999999999999,-0.0092,2.6553,-0.3302,0.056900000000000006,3.19365,1.9,31.599999999999998,0.9900000000000001,1.0,114.7,120.0,1,motorway,3,2,40.467144,-3.445411,5.043,115.2,D1,Normal,motor
577,122.5,40.467579,-3.441327,593.2,6,5,79.8,2.154,0,1,0,1.0,-0.011,0.0026999999999999997,0.0055,-0.0092,-0.0015,0.0068000000000000005,-1.5807,-0.00030000000000000003,2.7129000000000003,0.007619047619047618,-0.07438095238095238,3.0839999999999996,2.0,-1.0,-1.0,1.0,121.3,120.0,1,motorway,3,3,40.467354,-3.443182,4.981,121.6,D1,Normal,motor
588,123.0,40.468311,-3.437096,596.7,4,5,77.0,0.0,0,1,0,1.0,-0.0045000000000000005,0.014500000000000002,-0.0086,-0.0035000000000000005,0.015099999999999999,-0.0102,-1.5526,0.0001,2.6862000000000004,-0.25505,0.11145000000000001,3.2253,1.95,-1.0,-1.0,0.0,123.0,120.0,1,motorway,3,3,40.467579,-3.441326,10.604,123.0,D1,Normal,motor
590,122.9,40.468468,-3.436301,597.7,4,5,77.3,0.352,0,1,0,1.0,0.0,-0.008,0.004111111111111111,0.0006666666666666665,-0.0035555555555555557,0.0031111111111111114,-1.5466666666666666,-0.001888888888888889,2.672111111111111,-0.03571428571428571,0.08057142857142857,3.167809523809524,1.8095238095238095,-1.0,-1.0,0.5,122.5,120.0,1,motorway,3,3,40.468311,-3.437095,1.231,122.5,D1,Normal,motor
593,122.8,40.468651,-3.435125,596.1,4,5,78.0,0.352,0,1,0,1.0,0.010699999999999998,-0.004200000000000001,0.0043,0.004999999999999999,-0.0036999999999999997,0.0083,-1.5423,-0.005599999999999999,2.6519,0.11394444444444446,0.014833333333333334,3.153277777777778,1.8333333333333333,-1.0,-1.0,1.75,121.9,120.0,1,motorway,3,3,40.468468,-3.436301,2.917,121.9,D1,Normal,motor
594,122.4,40.468708,-3.434728,595.2,4,5,78.4,0.703,0,1,0,1.0,0.008400000000000001,-0.004699999999999999,-0.0008000000000000004,0.015099999999999999,-0.0055,-0.003,-1.5384,-0.0108,2.6437999999999997,0.004285714285714286,0.015476190476190477,3.171333333333333,1.8571428571428572,-1.0,-1.0,1.0,122.8,120.0,1,motorway,3,3,40.468651,-3.435124,1.146,122.4,D1,Normal,motor
597,121.3,40.468895,-3.433536,594.2,3,5,78.8,0.352,0,0,0,1.0,-0.008199999999999999,-0.0156,-0.0132,-0.0114,-0.0173,-0.0118,-1.519,-0.002,2.6307,-0.12758823529411764,0.07647058823529412,3.2703529411764705,1.9411764705882353,-1.0,-1.0,0.0,122.0,120.0,1,motorway,3,3,40.468765,-3.434336,1.612,122.0,D1,Normal,motor
